id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,sentiment,sentiment_category
1354019827422257152,Scott Mackay 🇨🇦 🏃‍♂️ ☕️ 🍷 8⃣0⃣ 🎵,Canada,Proud East Coaster | Avid Runner | Vegan | UPEI Mount Allison | Progressive | Human Rights | COMMS | Environmental Advocate | Animal Lover | Philippians 4:13,2012-01-12 19:31:36,721,717,13283,False,2021-01-26 10:54:17,"threat impact deliveries 🇬🇧, says minister","['EU', 'Covid19vaccine', 'UK', 'Pfizer']",Twitter Web App,0,0,False,-0.5267,negative
1354018854087888897,regtech_global,Prague,"Covering the latest news in #BioTech, #FinTech, and #Telecommunications for you to keep up with the rapidly changing technological world.",2020-08-26 07:32:17,80,299,570,False,2021-01-26 10:50:25,vaccine seems effective UK variant South Africa variant? w…,"['Moderna', 'COVID19']",Twitter Web App,0,0,False,0.4767,positive
1354018847045644289,Scott Mackay 🇨🇦 🏃‍♂️ ☕️ 🍷 8⃣0⃣ 🎵,Canada,Proud East Coaster | Avid Runner | Vegan | UPEI Mount Allison | Progressive | Human Rights | COMMS | Environmental Advocate | Animal Lover | Philippians 4:13,2012-01-12 19:31:36,721,717,13283,False,2021-01-26 10:50:24,warned impose controls vaccines cloud affect UK’s supply vac…,"['EU', 'PfizerBioNTech']",Twitter Web App,0,0,False,-0.5106,negative
1354016116503433217,(((Pat O'Leary))),The Barony of Idrone,"Waste no more time arguing what a good man should be. Be one.
(Marcus Aurelius - Meditations)",2007-03-11 17:09:49,205,121,16974,False,2021-01-26 10:39:33,I'm hoping I'll offered Pfizer/BioNTech vaccine. seem best cand…,['PfizerBioNTech'],Twitter for Android,0,0,False,0.7906,positive
1353997959118135303,21st Century Schizoid Man,Englandistan,#KingCrimson,2020-12-10 19:46:05,37,73,444,False,2021-01-26 09:27:24,"straightforward depopulation agent, pure &amp; simple.","['AstraZeneca', 'Pfizer', 'PfizerVaccine']",Twitter Web App,0,0,False,0.0,neutral
1353991767817924608,Jonathon Wright,"Harpenden, Hertfordshire",TEDx Speaker (#CognitiveEngineering) CTO (@DigitalAssured) Podcaster (@TheQALead) President (@VivitWorldwide) Board (@SIGiST) QA Lead (@CovidSafePaths) Author,2007-10-12 13:47:58,2572,3814,3513,False,2021-01-26 09:02:48,wondering vaccine 62% efficacy compared 95% efficacy?…,"['oxfordastrazeneca', 'PfizerBioNTech']",Twitter Web App,4,6,False,0.0,neutral
1357186809084731394,Lisa Williams,Sheffield,"Mum of two girls/Nurse/ACP. I love horses, shopping, socialising and spending time with my family! Think a good friend is worth a million $.",2011-03-09 15:18:20,92,356,147,False,2021-02-04 04:38:45,2nd vaccine today. Thank efficient roll out. S…,['PfizerBioNTech'],Twitter for iPhone,0,0,False,0.6486,positive
1357057282450817024,Leeah Robertson,"Rotherham, England",Advanced Clinical Practitioner in the Rotherham Hospital at Night team...all views my own 👩🏻‍⚕️🏥,2010-10-30 11:21:02,233,512,1778,False,2021-02-03 20:04:03,received 2nd vac 💪🏼💉 Antibodies + fully vaccinated...Surely classified full…,['PfizerBioNTech'],Twitter for iPhone,1,10,False,0.0,neutral
1354801512938016776,Pedd Raam Art,🇩🇰🇬🇱🇬🇧🇺🇸🇳🇴🇸🇪🦁🌞🌊,"Dr Pedram Kazemi, Arctic Maritime Trauma Surgeon; 
Living Sovereign People's Libertarian Cooperative Tradeunionist; Privat-läkare Book.0722516646
Stockholm 🇸🇪",2020-06-18 21:36:22,574,5002,5573,False,2021-01-28 14:40:26,"""Superspread"" alarm &amp; make witness account &amp; indictment Gates Fauci Zykl…","['whistleblower', 'PfizerBioNTech']",Twitter Web App,1,0,False,-0.34,negative
1354799802127552513,Robert Meriruoho,"Tukholma, Ruotsi",Published poet and a reg. Nurse from Turku Finland. Currently studying Global Masters Programme in Health Informatics at Karolinska Institute.,2017-06-14 07:20:24,48,308,630,False,2021-01-28 14:33:38,Got second dose Covid19 vaccine. Hopefully marks beginning end.…,['PfizerBioNTech'],Twitter for Android,0,4,False,0.4019,positive
1354793933767901188,Ed H-B,North Herts.  U.K.,"A West Saxon in East Anglia, Petrolhead, AvGeek, Ex Front-Rower, Qualified Earth Scientist, Atheist, Servant of Dog, Humbug, Right of Times, left of Telegraph",2012-11-11 12:47:32,130,434,11426,False,2021-01-28 14:10:19,Dont feel happy rubbing nose undoubtedly massive failure supply wi…,['EU'],Twitter Web App,0,0,False,-0.7429,negative
1354793438294769666,Michael Stout,"Maryland, USA",Multi-Disciplined Public Safety Leader,2017-05-17 19:15:09,115,399,433,False,2021-01-28 14:08:21,may logistic challenges effective again…,"['PfizerBioNTech', 'PfizerVaccine']",Twitter Web App,0,0,False,0.5267,positive
1354788884828270592,karamozov haters n°2654,France,"Never complain, never explain",2012-12-18 15:37:48,4809,4707,12267,False,2021-01-28 13:50:15,much vaccine get te 6 next months ? ?,"['PfizerBioNTech', 'Moderna']",Twitter Web App,0,0,False,0.0,neutral
1354787081688666114,Dr. Matthew Robinson,"Toronto, Ontario","GIM Physician @THP_hospital I Assistant Professor 
@uoftmedicine I @mcgillu Alumnus I Retired pole vaulter I 

Tweets are my own.",2012-02-13 17:05:16,158,214,145,False,2021-01-28 13:43:05,Great news - early data suggests likely slightly less effective aga…,"['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0,0,False,0.7669,positive
1354767224683311116,Riikka Kevo,.fi .fr .se .uk .de,The Future is Here. #Covid19 #ZeroTolerance #FineArt #GeoPolitics #Asia #EU #CIS #Money #Urbanism #Optimism #GreenInvestors #EconomyGreens #EconomicGeography,2017-02-19 13:09:04,1139,2497,41882,False,2021-01-28 12:24:11,says neutralizes mutations characteristic an…,"['PfizerBioNTech', 'SouthAfrican', '501YV2']",Twitter for iPad,0,1,False,0.0,neutral
1354764790464446464,L. Marie Asad,"Chicago, IL","Community Engagement Professional.
NP Board Member. Patient Advocate. 2019 Chicago Defender
Woman of Excellence. M.A. Gerontology. 
ΔΣΘ 🔺",2015-09-30 12:07:33,2645,4609,68846,False,2021-01-28 12:14:31,"""While findings indicate need new vaccine address emerging variants, a…",['PfizerBioNTech'],Twitter for Android,0,1,False,0.0,neutral
1354764615532638210,Radix,London,Radix - the think tank for the radical centre,2016-03-17 13:20:53,2104,1227,549,False,2021-01-28 12:13:49,"driving protests 'calm,consensus driven' Resident looks confluence multiple e…",['Netherlands'],Twitter Web App,1,1,False,-0.2263,negative
1354759345112809473,The Weather Channel India,India,"Daily weather news, tidbits, video and alerts from The Weather Channel India
#MausamIsAwesome",2017-10-17 19:01:35,50365,119,211,True,2021-01-28 11:52:52,"Pfizer-BioNTech Vaccine Neutralise UK South African Variants Coronavirus, Study Finds",['PfizerBioNTech'],TweetDeck,1,7,False,0.0,neutral
1354751336030625795,SUR in English,"Malaga, Spain","SUR in English, the English-language newspaper for Southern Spain.",2012-10-09 12:42:00,5512,629,229,False,2021-01-28 11:21:03,confirms vaccine effective new strains Company says monito…,"['PfizerBioNTech', 'coronavirus']",TweetDeck,0,0,False,0.2263,positive
1354746038570115073,Business Insider India🇮🇳,"New Delhi, India",Intelligence for India's next generation.,2013-07-22 09:56:50,86248,223,152,True,2021-01-28 11:00:00,"COVID-19 vaccine work UK South Africa's variants, says study…",['PfizerBioNTech'],TweetDeck,1,3,False,0.0,neutral
1354739871424929793,Simon Ó Náraigh,Montpellier,Oftailmeolaí faoi oiliúint @eyedoctorsIRL MCh @NUIGMedicine,2013-01-08 13:35:06,156,293,1701,False,2021-01-28 10:35:29,Fantastic sense relief morale boost receive second dose Thanks you…,"['PfizerBioNTech', 'Vaccine']",Twitter for iPhone,0,5,False,0.9062,positive
1354724536240001026,👑Afshad Joubeh👑هوادار پادشاهی پارلمانی,Sweden,https://t.co/knWynWBNGe,2018-06-21 22:10:44,427,551,3219,False,2021-01-28 09:34:33,hashtag use fact takes medications h…,"['DeathToKhameneiSatan', 'Pfizer']",Twitter for Android,5,7,False,0.0,neutral
1354713677019164672,YEEEAAH! Network,"London, England","MUSIC•ENTERTAINMENT• NEWS | JOIN OUR MAILING LIST FOR UPDATES, COMPETITIONS AND GIVEAWAYS! Also follow on IG @yeeeaahnetwork_ #itsallYEEEAAH",2016-01-25 11:50:29,66,302,276,False,2021-01-28 08:51:24,TYLER PERRY SET RELEASE BET SPECIAL COVID-19 VACCINES IMPACT BLACK COMMUNITY.,['TylerPerry'],Twitter Web App,0,0,False,0.4019,positive
1354713442570141696,Silvia,"Grenoble, France","Postdoctoral Researcher
Organization Maniac
Lunatic: I talk about science every half lunar cycle",2018-05-25 05:51:06,74,204,405,False,2021-01-28 08:50:28,differences similarities two new and…,"['coronavirus', 'vaccines', 'PfizerBioNTech']",Twitter Web App,2,1,False,0.0,neutral
1354710058492436480,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,486,5007,72,False,2021-01-28 08:37:01,"Fanclub Continues Grow “Thank you, President Biden,” said Pesicka.","['Biden', 'Covid19', 'PPE']",Twitter Web App,1,0,False,0.0,neutral
1354709730430578693,New Straits Times,Malaysia,"News, views and up-to-date reports from Malaysia's premier news source. All that and more at https://t.co/S8jbx5pMaF",2009-07-09 09:04:01,737594,423,941,True,2021-01-28 08:35:43,Pfizer BioNTech believe flexibility BioNTech's proprietary mRNA vaccine platform well…,['NSTworld'],Twitter Web App,1,3,False,0.34,positive
1354704297330503681,Han Siang WONG,"Singapore, Singapore","Wong Han Siang｜黄瀚翔 - RTS/MRT(SBST/DTL)Communication Systems Technical Officer/Asst Engineer who is a Blogger,Photography Hobbyist,Vehicular & Tech Enthusiast",2009-03-15 17:42:34,307,596,123,False,2021-01-28 08:14:08,"Team Vaccinated 💉! Got 1st dose COVID-19 vaccine! Marcham VIP lol, still got shuttle bus ser…",['pfizerbiontech'],Instagram,0,0,False,0.8135,positive
1354688960434491392,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,486,5007,72,False,2021-01-28 07:13:11,"""Vaccine Hoarding"" Spotlight","['UnitedNations', 'PfizerBioNTech', 'COVAX']",Twitter Web App,1,0,False,0.0,neutral
1354614605323100162,Kathleen Charette,"Sturbridge, MA","MEd, MSN, RN Tantasqua Junior High School Nurse. Elms College adjunct: Graduate Nursing.  Lifelong proud Tantasqua Warrior!",2019-03-21 01:11:27,113,185,1291,False,2021-01-28 02:17:44,Tantasqua/Union 61 Nurses gettin’ vaccine on.,"['CovidVaccine', 'PfizerBioNTech', 'nottodayrona', 'nurselife']",Twitter for iPhone,1,6,False,0.0,neutral
1354613167473774592,L is #STAYINGHOME,United States,have a family. like some anonymity. she/her. #khive #bidenharris2020,2011-10-07 01:13:21,105,614,21005,False,2021-01-28 02:12:01,able get first dose today. far side effects sli…,"['PfizerBioNTech', 'CovidVaccine']",Twitter for Android,0,1,False,0.0,neutral
1354580891440308226,Mel Burnian,"Melbourne, Victoria",Defending freedom of speech in Australia and the West.,2018-10-15 09:15:04,249,969,2395,False,2021-01-28 00:03:46,"""Fist dose?"" Keep clean!",['PfizerBioNTech'],Twitter for Android,0,2,False,0.4574,positive
1354558174335000579,Dr. Joseph Santoro,"Washington, DC 20009","Neuro PhD, #Innovator, #Technologist, #Startup Angel, Fmr White House/OFA Honcho | #Politics #Data #Adventure | StartingBloc & Fulbright | @DMVstartup @Forbes",2009-01-17 21:10:13,18799,20476,148219,False,2021-01-27 22:33:29,"option, choose?","['pfizer', 'moderna', 'vaccines', 'pfizervaccine', 'pfizerbiontech']",IFTTT,0,0,False,0.0,neutral
1354556654780612608,NB Media Co-op,Unceded Wolastoqiyik Territory,Media for social justice,2009-10-01 20:53:56,2327,1392,4551,False,2021-01-27 22:27:27,Don’t let Pfizer exploit pandemic get tax breaks,"['COVID19', 'vaccination', 'Pfizer']",Twitter for iPhone,6,17,False,-0.1027,negative
1354543507483058177,Vax Fax,"Manchester, England",Learn the risks before you get jabbed.,2020-10-14 17:59:28,1639,1805,11558,False,2021-01-27 21:35:13,trust vaccine safe??? 🤔,"['COVID19', 'vaccine', 'PfizerBioNTech', 'Pfizer']",Twitter for Android,5,8,False,0.7744,positive
1354535832833716225,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,486,5007,72,False,2021-01-27 21:04:43,"Fanclub Continues Grow “Thank you, President Biden,” said Pesicka.","['Biden', 'Covid19', 'PPE']",Twitter Web App,1,0,False,0.0,neutral
1354535247426285573,Gordon Locke,"Toronto, Ontario",Radiation Oncology Resident at @UofTDRO and Masters Candidate @MaastrichtU Alumnus of @McMasterU Medicine '16 and @WesternU Biophysics '14,2011-03-04 01:20:53,346,620,231,False,2021-01-27 21:02:23,Feeling second injection vaccine today,"['grateful', 'PfizerBioNTech']",Twitter for iPhone,0,9,False,0.128,positive
1354535038365421568,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,486,5007,72,False,2021-01-27 21:01:33,"""Vaccine Hoarding"" Spotlight","['UnitedNations', 'PfizerBioNTech', 'COVAX']",Twitter Web App,1,0,False,0.0,neutral
1354529974611570690,Ju #AntiTory⚘ #AntiGOP,"London, England","Leftwing internationalist.
#staysafe 

RT/Likes not necessarily  endorsements.",2018-12-27 15:15:05,18117,17827,135493,False,2021-01-27 20:41:26,reminder,"['PfizerBioNTech', 'vaccine', 'coronavirusuk']",Twitter for Android,3,2,False,0.0,neutral
1354521857471483906,Dr. Kristine Griffett,"Illinois, USA",Assistant Prof of Pharmacology #Scientist #UHSP #WUSTL #WomeninSTEM #DrugDiscovery #MetabolicDiseases #Diabetes #Cancer #Pain #Hunting #Fishing #Outdoors #Tough,2010-07-09 17:06:41,495,1940,10607,False,2021-01-27 20:09:11,Got 1st vaccination today!!,"['PfizerBioNTech', 'vaccinated']",Twitter for iPhone,0,7,False,0.0,neutral
1354521089737678853,MacDuff,Amherstburg Ontario,I am a fox terrier with an interest in semiotics and structuralism.,2020-12-26 02:31:17,6,99,149,False,2021-01-27 20:06:08,"Hey Robin, perhaps CBC ask question, could Open Source vaccine…",['PfizerBioNTech'],Twitter for iPhone,0,0,False,0.0,neutral
1354506364991795203,"Abdulhadi Jfri, MD, MSc 👨🏻‍⚕️📊","Currently in Montréal, Québec",PGY5/former chief resident derm @mcgillu #scientist #Master experimental medicine (epi&biostat) #medical_derm #ethnic_skin.Opinions my own.Available in Ar En Fr,2011-11-21 19:50:20,3075,708,2811,False,2021-01-27 19:07:37,Vaccinated ✅💉🦠,"['vaccinated', 'vaccine', 'PfizerBioNTech', 'PfizerVaccine', 'Pfizer', 'CovidVaccine', 'COVID19', 'COVIDCanada']",Twitter Web App,0,6,False,0.0,neutral
1354496498730487809,Adeola Fagunloye,"University of Pittsburgh, USA ","A Young,Fresh,Fly,Classy&Sophisticated Dude. #Researcher #CancerResearcher #ManLikeFG #RICHFOREVER! Trust only in God. #Scientist #Pharmacist He/His",2011-02-10 13:08:05,904,542,822,False,2021-01-27 18:28:25,Thanks,"['PfizerBioNTech', 'COVID19vaccine', 'staysafe']",Twitter for iPhone,0,1,False,0.4404,positive
1354484168311373824,Raman Singh,"Buffalo, NY","Epilepsy Research Associate at Kaleida Health, University at Buffalo. Indo-Lebanese.
Adult Neurology Residency Applicant 2020-2021.",2020-10-13 21:05:46,36,131,137,False,2021-01-27 17:39:25,Fully vaccinated COVID-19!,"['COVID19', 'CovidVaccine', 'PfizerBioNTech']",Twitter for Android,0,0,False,0.0,neutral
1354481057031065603,Diane 😷,"Vista, CA","Gardens, children, dogs, #maker, #woodworker, always learning. #BLM #VOTE she/her",2007-10-24 16:11:44,2225,3607,33859,False,2021-01-27 17:27:03,mom (Mum) got first yesterday! Soooo happy way protected. Thank to…,['FauciOuchie'],Twitter for iPhone,0,2,False,0.8553,positive
1354465535585611777,Jama Hussein,London and Hargeisa,"Passionate about Education, Development, Social Justice, Peacebuilding & Peace Education @cheveningfco @IOE_London alumnus",2018-08-09 22:07:55,1070,4268,4361,False,2021-01-27 16:25:23,"Alhamdulilah, day! COVID-19 vaccine 💉 Thanks everyone involved, includin…",['PfizerBioNTech'],Twitter Web App,1,19,False,0.4926,positive
1354451546000547840,Eibhilin Manning,Belgium,"#maskup 😷, mom 🇮🇪🇪🇺Brussels | Global health, sdgs, ageing, innovation | climate change, renewables | work in progress, equality, on hiatus",2009-03-30 10:06:29,818,3226,9865,False,2021-01-27 15:29:47,best effort,"['Sanofi', 'PfizerBioNTech', 'vaccine', 'Covid19']",Twitter for iPhone,0,0,False,0.6369,positive
1354436621949685760,Dr. Ted Price of the Dussor/Price Lab,"Dallas, TX",Ted Price and Greg Dussor run the Pain Neurobiology Research Group. We try to cure pain with discovery research and drug development. We do other stuff too...,2015-06-19 17:21:39,1509,1201,8264,False,2021-01-27 14:30:29,left arm,['PfizerBioNTech'],Twitter for iPhone,0,78,False,0.0,neutral
1354435176185569284,JenniferUhrlaub,"Tucson, AZ",Immunologist? Virologist? Lover of bench science; family; dogs; cooking. opinions are my own.,2019-01-28 22:08:54,175,160,3590,False,2021-01-27 14:24:44,three elderly people daily life scheduled doses feel like f…,['CovidVaccine'],Twitter for iPhone,0,12,False,0.3612,positive
1354427442262368261,Sue in the Lakes,Keswick,"Lake District . Cycling obsessed OH, Kids & Dogs. Suffering burnout, PTSD and Agoraphobia but getting better. Know a bit about teeth. Views are my own.",2009-07-21 21:27:32,1427,3298,28588,False,2021-01-27 13:54:00,One lucky ones,"['PfizerBioNTech', 'CoronavirusVaccine']",Twitter for iPhone,0,25,False,0.4215,positive
1354426668706918405,Sayed Hashemi,"Amsterdam, Nederland","Pulmonologist (lung cancer) at @AmsterdamUMC, Cancer Center Amsterdam
Views are my own, retweets are not endorsements.",2020-08-29 14:29:27,4,75,183,False,2021-01-27 13:50:56,Second shot today!,"['PfizerBioNTech', 'Vaccin']",Twitter for iPhone,0,0,False,0.0,neutral
1354424265618190336,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,486,5007,72,False,2021-01-27 13:41:23,"Fanclub Continues Grow “Thank you, President Biden,” said Pesicka.","['Biden', 'Covid19', 'PPE']",Twitter Web App,1,0,False,0.0,neutral
1354423496370233346,TheRag,Ragbag Of Reviews And Insights,siya@mmvii.co.za/heelextension@gmail.com,2019-02-11 18:11:23,486,5007,72,False,2021-01-27 13:38:20,"""Vaccine Hoarding"" Spotlight","['UnitedNations', 'PfizerBioNTech', 'COVAX']",Twitter Web App,1,0,False,0.0,neutral
1354421516226727936,"Meg St-Esprit, M. Ed.","Pittsburgh, PA",All views expressed are my own. #binders #writingcommunity #bylines @nytimes @washingtonpost @theatlantic @independent @romper @publicsourcePA enneagram 8w7,2012-04-10 22:24:23,2629,4326,4479,False,2021-01-27 13:30:28,husband gets second shot vaccine today! Anyone yet? He’s ❤️,"['PfizerBioNTech', 'frontlineworker']",Twitter for iPhone,0,14,False,0.0,neutral
1354415971449106438,Dr. Ted Price of the Dussor/Price Lab,"Dallas, TX",Ted Price and Greg Dussor run the Pain Neurobiology Research Group. We try to cure pain with discovery research and drug development. We do other stuff too...,2015-06-19 17:21:39,1509,1201,8264,False,2021-01-27 13:08:26,get car drive get dose one vaccine. sure get…,['COVID19'],Twitter Web App,1,57,False,0.3182,positive
1354413335685554176,Seán Horgan,"Limerick, Ireland","Paramedic 🚑 Kerry man in Limerick. Interests: PHEC 💉💊, Civil Defence, Workplace Development, New Tech & Aviation ✈ Studying BSc Paramedic Studies @UCCEMMED",2012-04-15 21:16:00,675,1280,5726,False,2021-01-27 12:57:57,Smiling mask. Second dose vaccine received morning. Thanks to…,['PfizerBioNTech'],Twitter for Android,3,34,False,0.7096,positive
1354413146933489666,Tahoma Lewis,"Washington, DC","French teacher. Real life teacher to students. Mom.  Nonna. Foodie. Language, culture, dance, and life enthusiast.  I love what I do.",2011-07-07 13:55:39,151,148,1475,False,2021-01-27 12:57:12,makes page inaccessible Tue &amp; Wed due exposure Mon maintenance normally done…,['CDC'],Twitter for Android,0,1,False,0.0,neutral
1354410863801806848,Doug Young,"Brantford, Ontario","Retired HS teacher, public college instructor, Ed Consultant with the D of E in NL and distance education coordinator/developer for small NL HSs and College.",2012-12-01 15:09:10,43,366,2725,False,2021-01-27 12:48:08,Federal Government encourage others set facilities in…,"['vaccine', 'PfizerBioNTech', 'Moderna']",Twitter for Android,0,0,False,0.5106,positive
1354410645492551680,Natalieeeee🌻,"Near Bham, not Bham ",Twenty💃🏼•I like my steak medium rare• •Student Nurse•👩🏼‍⚕️,2014-07-06 08:27:22,222,298,8403,False,2021-01-27 12:47:16,loved ones people I’ll looking after. ❤️,"['PfizerBioNTech', 'studentnurse']",Twitter for iPhone,0,4,False,0.5994,positive
1354401783767060487,Dr Mubashir Cheema,UK,"FRCS(Plast) Author https://t.co/b77FC7jx2G Reconstructive Microsurgery, Major Trauma 👍🏼Equality,❤️Labour. 🚫overt/covert racism RT≠endorsement",2011-07-05 07:42:49,361,292,2613,False,2021-01-27 12:12:03,Another example world coming together breaking barriers 😍,"['COVID19', 'VaccineStrategy', 'vaccinations']",Twitter for iPhone,0,0,False,0.0,neutral
1355620924687585280,Rose Webster,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",2011-05-28 03:43:08,949,966,65647,False,2021-01-30 20:56:29,"Oh, ... one tested 45 ppl? (both experimental T…","['Moderna', 'PfizerBioNTech', 'mRNA', 'vaccines']",Twitter Web App,3,4,False,0.0,neutral
1355583562955821058,Rose Webster,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",2011-05-28 03:43:08,949,966,65647,False,2021-01-30 18:28:01,takers:,"['Fake', 'CovidVaccine']",Twitter Web App,2,1,False,0.0,neutral
1355243636452184073,Rose Webster,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",2011-05-28 03:43:08,949,966,65647,False,2021-01-29 19:57:16,"depends &amp; "" SAH, st…","['PfizerBioNTech', 'Moderna', 'mRNA', 'vaccines', 'vaccineSideEffects']",Twitter Web App,3,1,False,0.0,neutral
1355240329176346624,Rose Webster,Canada,"I question everything. Fighter for the underdog. Exposing the minority report. Your title does not automatically = more knowledgeable, wise, or ethical.",2011-05-28 03:43:08,949,966,65647,False,2021-01-29 19:44:08,"&amp; "" = ~1347 VAERS days ago; site crashed.…","['PfizerBioNTech', 'Moderna', 'mRNA', 'vaccines']",Twitter Web App,3,2,False,0.0,neutral
1355212500137086979,𝔅𝔞𝔡𝔤𝔢𝔯 RPR 🔱 🄹🄰🄼🄴🅂,London,"General The Badger RPR 🔱 Club cyclist, time triallist & Club Welfare Officer with @545rouleurs. Tweeting about bike racing here and shipping law at @JWatthey",2020-08-13 06:24:36,236,794,1225,False,2021-01-29 17:53:33,imposing export controls vaccines. 20 million people UK supposed getting the…,['EU'],Twitter Web App,0,0,False,-0.1027,negative
1355173086593691656,João Maurício-Muir,"Newcastle Upon Tyne, England",Portuguese 🇵🇹 living in the UK 🇬🇧 Senior Scientist @CovidhubNE @NewcastleHosps. Final year PhD at @UniofNewcastle. Opinions are my own 🇪🇺🏳️‍🌈,2020-03-10 17:56:40,84,469,768,False,2021-01-29 15:16:56,happy given 1st dose today RVI. Amazi…,"['PfizerBioNTech', 'CovidVaccine']",Twitter for iPhone,0,3,False,0.5719,positive
1355171884581715971,I'm AfricaN ✊,"ÜT: -33.828941,18.641076",Student OfGod . & all the time God is great #proudAfrican 🧣🎒⛑💯,2009-11-28 09:56:15,1948,1872,3085,False,2021-01-29 15:12:09,jus thinking’if looking &amp; big&amp; wealthy countries !Putting corruption &amp; bad governance aside’ if…,['SADC'],Twitter for iPhone,0,0,False,-0.3164,negative
1355164234607423488,Angus Allan,United Kingdom,"Father. Entrepreneur. Essex Man. Conservative. Historian. Skier. Avid Traveller. Loves Europe, but not EU. 🇬🇧",2017-05-21 07:09:47,168,1170,4697,False,2021-01-29 14:41:45,know people recently turned want wait f…,"['PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,0,False,0.0772,positive
1355147638081900551,SK,Canada 🇨🇦 ,The past is told. Let the #future unfold.| #Pets bless their #pet #parents every day with unconditional #love 💕|,2011-09-05 06:22:22,185,85,1,False,2021-01-29 13:35:49,tests,"['Nurse', 'vaccinated', 'COVID19', 'positive', 'Ottawa', 'Ontario', 'canada', 'CoronaVaccine']",Twitter Web App,0,0,False,0.0,neutral
1355144336527134723,Divya Chowdhury,"Mumbai, India",Financial journalist @Reuters @ReutersGMF I Survivor #MeToo I The fight is not over #StarWars I #FreddieMercury I Everything is personal I RT are just that.,2008-02-25 08:40:58,4913,3157,1289,True,2021-01-29 13:22:41,"nearly 44,000 volunteers, 72% effective modera…","['clinicaltrial', 'johnsonandjohnson', 'singleshot', 'vaccine']",Twitter for iPhone,0,1,False,0.4767,positive
1355141146759073794,Dr. Eric Levene,"White Plains, NY","Pediatrician, Dad, #PutKids1st Advocate
#TikTokDoc #tweetiatrician #pediatiktok Opinions are my own",2020-01-09 21:03:31,272,405,1258,False,2021-01-29 13:10:01,proud volunteered trial. vaccinated.,"['PfizerBioNTech', 'teamlevene']",Twitter Web App,0,1,False,0.4767,positive
1355135070609133573,Rachna Tandon,Delhi/Meerut,"District Epidemiologist, Meerut. Tweets are personal opinion. RTs are not an endorsement.",2014-10-02 20:07:17,78,125,108,False,2021-01-29 12:45:52,"vaccines showed reduced neutralization potential variant, now…","['PfizerBioNTech', 'Moderna', 'B1351']",Twitter Web App,1,0,False,0.0,neutral
1355131073626333184,Israel in the UK 🇮🇱🤝🇬🇧,London,"@IsraelinUK is the official Twitter account of the Embassy of Israel🇮🇱 in London, headed by Ambassador @TzipiHotovely.",2009-03-16 09:52:02,65344,1040,1412,True,2021-01-29 12:29:59,Real-world data Israel showing 92% effectiveness second jab! morning on…,['PfizerBioNTech'],Twitter Media Studio,11,17,False,0.0,neutral
1355126527650897925,Angus Allan,United Kingdom,"Father. Entrepreneur. Essex Man. Conservative. Historian. Skier. Avid Traveller. Loves Europe, but not EU. 🇬🇧",2017-05-21 07:09:47,168,1170,4697,False,2021-01-29 12:11:55,know people recently turned want wait the…,"['PfizerBioNTech', 'vaccine']",Twitter for iPhone,0,0,False,0.0772,positive
1355122122876715008,Dr. Maimuna Majumder ✊🏾,"Boston, MA, USA","Faculty at @harvardmed & @Bos_CHIP. Alum of @MIT (PhD/SM), @HPDSLab, @healthmap, @TuftsUniversity (MPH/BSEng), & @icddr_b. Married to @imran_malek. She/They/Dr.",2012-09-01 19:43:21,29890,422,21340,True,2021-01-29 11:54:25,18 hours first side effects far sore arm &amp; bit of…,"['PfizerBioNTech', 'COVID19', 'vaccine']",Twitter for iPhone,1,23,False,-0.3612,negative
1355120016295866371,Someone in Sound,London,"Makes sound come out of tellys,drinks tea,eats biscuits...occasionally eats jelly babies. Specialist subjects: Crohn's & Ankylosing Spondylitis",2011-09-09 11:26:20,416,607,10769,False,2021-01-29 11:46:03,One incredibly happy CEV shielder. Thankyou clever scientists. Looking forward 2nd one. 🥰,['PfizerBioNTech'],Twitter for Android,0,8,False,0.7902,positive
1355119751467511810,Daily Express,London,http://t.co/xNo7rgb8JJ - Home of the Daily and Sunday Express,2008-12-05 12:05:48,872526,627,86,True,2021-01-29 11:45:00,long vaccine immune?,"['CovidVaccine', 'PfizerBioNTech', 'modernavaccine']",TweetDeck,0,0,False,0.296,positive
